Time,Community,Cases
216,Los Angeles - Cloverdale/Cochran,303
216,Los Angeles - Country Club Park,372
216,Los Angeles - Crenshaw District,306
216,Los Angeles - Crestview,193
216,Los Angeles - Del Rey,361
216,Los Angeles - Downtown,833
216,Los Angeles - Eagle Rock,681
216,Los Angeles - East Hollywood,641
216,Los Angeles - Echo Park,259
216,Los Angeles - El Sereno,1262
216,Los Angeles - Elysian Park,98
216,Los Angeles - Elysian Valley,266
216,Los Angeles - Encino,621
216,Los Angeles - Exposition,81
216,Los Angeles - Exposition Park,1352
216,Los Angeles - Faircrest Heights,37
216,Los Angeles - Figueroa Park Square,315
216,Los Angeles - Florence-Firestone,2355
216,Los Angeles - Glassell Park,717
216,Los Angeles - Gramercy Place,254
216,Los Angeles - Granada Hills,1231
216,Los Angeles - Green Meadows,954
216,Los Angeles - Hancock Park,239
216,Los Angeles - Harbor City,510
216,Los Angeles - Harbor Gateway,1007
216,Los Angeles - Harbor Pines,23
216,Los Angeles - Harvard Heights,568
216,Los Angeles - Harvard Park,1653
216,Los Angeles - Highland Park,1126
216,Los Angeles - Historic Filipinotown,447
216,Los Angeles - Hollywood,1236
216,Los Angeles - Hollywood Hills,305
216,Los Angeles - Hyde Park,812
216,Los Angeles - Jefferson Park,255
216,Los Angeles - Koreatown,1192
216,Los Angeles - Lafayette Square,84
216,Los Angeles - Lake Balboa,1068
216,Los Angeles - Lakeview Terrace,564
216,Los Angeles - Leimert Park,319
216,Los Angeles - Lincoln Heights,1087
216,Los Angeles - Little Armenia,398
216,Los Angeles - Little Bangladesh,501
216,Los Angeles - Little Tokyo,93
216,Los Angeles - Longwood,117
216,Los Angeles - Los Feliz,214
216,Los Angeles - Manchester Square,195
216,Los Angeles - Mandeville Canyon,27
216,Los Angeles - Mar Vista,327
216,Los Angeles - Marina Peninsula,37
216,Los Angeles - Melrose,1967
216,Los Angeles - Mid-city,283
216,Los Angeles - Miracle Mile,184
216,Los Angeles - Mission Hills,810
216,Los Angeles - Mt. Washington,560
216,Los Angeles - North Hills,1867
216,Los Angeles - North Hollywood,4006
216,Los Angeles - Northridge,1460
216,Los Angeles - Pacific Palisades,134
216,Los Angeles - Pacoima,3548
216,Los Angeles - Palisades Highlands,29
216,Los Angeles - Palms,556
216,Los Angeles - Panorama City,3003
216,Los Angeles - Park La Brea,111
216,Los Angeles - Pico-Union,1823
216,Los Angeles - Playa Del Rey,29
216,Los Angeles - Playa Vista,143
216,Los Angeles - Porter Ranch,388
216,Los Angeles - Rancho Park,90
216,Los Angeles - Regent Square,30
216,Los Angeles - Reseda,2222
216,Los Angeles - Reseda Ranch,118
216,Los Angeles - Reynier Village,39
216,Los Angeles - San Pedro,1962
216,Los Angeles - Shadow Hills,67
216,Los Angeles - Sherman Oaks,1107
216,Los Angeles - Silverlake,631
216,Los Angeles - South Carthay,126
216,Los Angeles - South Park,2060
216,Los Angeles - St Elmo Village,155
216,Los Angeles - Studio City,254
216,Los Angeles - Sun Valley,1702
216,Los Angeles - Sunland,470
216,Los Angeles - Sycamore Square,7
216,Los Angeles - Sylmar,3337
216,Los Angeles - Tarzana,684
216,Los Angeles - Temple-Beaudry,1255
216,Los Angeles - Thai Town,161
216,Los Angeles - Toluca Lake,108
216,Los Angeles - Toluca Terrace,23
216,Los Angeles - Toluca Woods,21
216,Los Angeles - Tujunga,527
216,Los Angeles - University Hills,53
216,Los Angeles - University Park,1178
216,Los Angeles - Valley Glen,680
216,Los Angeles - Valley Village,536
216,Los Angeles - Van Nuys,3076
216,Los Angeles - Venice,299
216,Los Angeles - Vermont Knolls,722
216,Los Angeles - Vermont Square,346
216,Los Angeles - Vermont Vista,1932
216,Los Angeles - Vernon Central,3033
216,Los Angeles - Victoria Park,219
216,Los Angeles - View Heights,46
216,Los Angeles - Watts,1977
216,Los Angeles - Wellington Square,126
216,Los Angeles - West Adams,903
216,Los Angeles - West Hills,550
216,Los Angeles - West Los Angeles,508
216,Los Angeles - West Vernon,2391
216,Los Angeles - Westchester,426
216,Los Angeles - Westlake,2418
216,Los Angeles - Westwood,402
216,Los Angeles - Wholesale District,2421
216,Los Angeles - Wilmington,1807
216,Los Angeles - Wilshire Center,1119
216,Los Angeles - Winnetka,1278
216,Los Angeles - Woodland Hills,941
216,Unincorporated - Santa Monica Mountains,120
216,Acton,73
216,Canyon Country,28
216,Altadena,730
216,Duarte,94
216,Athens-Westmont,1557
216,Willowbrook,245
216,Basset,300
216,Azusa,521
216,Monrovia,4
216,Castaic,2091
216,Cerritos,18
216,Covina,0
216,Claremont,24
216,El Segundo,76
216,Playa Vista,3
216,San Dimas,4
216,La Mirada,102
216,Lancaster,0
216,East Los Angeles,6419
216,Compton,690
216,South Whittier,92
216,Lawndale,148
216,El Monte,6
216,Florence-Firestone,3479
216,Brentwood,0
216,Glendora,13
216,Hacienda Heights,1061
216,Harbor Gateway,0
216,Hawthorne,60
216,Lake Los Angeles,8
216,La Canada Flintridge,206
216,Whittier,4
216,San Pedro,78
216,La Verne,34
216,Culver City,99
216,West Hills,24
216,Lakewood,0
216,Park La Brea,0
216,Stevenson Ranch,14
216,Palmdale,21
216,Lomita,3
216,South El Monte,31
216,Pomona,16
216,Carson,74
216,Rowland Heights,691
216,Avalon,0
216,Valinda,749
216,Santa Monica Mountains,120
216,West Los Angeles,44
216,West Whittier/Los Nietos,995
217,Long Beach,12003
217,Pasadena,2605
217,City of Agoura Hills,188
217,City of Alhambra,1298
217,City of Arcadia,518
217,City of Artesia,384
217,City of Avalon,6
217,City of Azusa,1577
217,City of Baldwin Park,3078
217,City of Bell,1641
217,City of Bell Gardens,2018
217,City of Bellflower,2426
217,City of Beverly Hills,702
217,City of Bradbury,14
217,City of Burbank,1621
217,City of Calabasas,279
217,City of Carson,1871
217,City of Cerritos,579
217,City of Claremont,397
217,City of Commerce,596
217,City of Compton,4110
217,City of Covina,1447
217,City of Cudahy,1120
217,City of Culver City,396
217,City of Diamond Bar,559
217,City of Downey,4224
217,City of Duarte,587
217,City of El Monte,4437
217,City of El Segundo,132
217,City of Gardena,1275
217,City of Glendale,3885
217,City of Glendora,1272
217,City of Hawaiian Gardens,539
217,City of Hawthorne,1975
217,City of Hermosa Beach,222
217,City of Hidden Hills,9
217,City of Huntington Park,3000
217,City of Industry,36
217,City of Inglewood,2923
217,City of Irwindale,68
217,City of La Canada Flintridge,185
217,City of La Habra Heights,45
217,City of La Mirada,868
217,City of La Puente,1553
217,City of La Verne,495
217,City of Lakewood,1322
217,City of Lancaster,3560
217,City of Lawndale,643
217,City of Lomita,243
217,City of Lynwood,3392
217,City of Malibu,104
217,City of Manhattan Beach,369
217,City of Maywood,1463
217,City of Monrovia,771
217,City of Montebello,2362
217,City of Monterey Park,985
217,City of Norwalk,3346
217,City of Palmdale,4250
217,City of Palos Verdes Estates,102
217,City of Paramount,2449
217,City of Pico Rivera,2471
217,City of Pomona,5623
217,City of Rancho Palos Verdes,315
217,City of Redondo Beach,570
217,City of Rolling Hills,12
217,City of Rolling Hills Estates,44
217,City of Rosemead,843
217,City of San Dimas,542
217,City of San Fernando,969
217,City of San Gabriel,661
217,City of San Marino,92
217,City of Santa Clarita,3594
217,City of Santa Fe Springs,576
217,City of Santa Monica,896
217,City of Sierra Madre,78
217,City of Signal Hill,283
217,City of South El Monte,809
217,City of South Gate,4535
217,City of South Pasadena,292
217,City of Temple City,538
217,City of Torrance,1460
217,City of Vernon,12
217,City of Walnut,281
217,City of West Covina,2963
217,City of West Hollywood,584
217,City of Westlake Village,34
217,City of Whittier,2308
217,Los Angeles - Adams-Normandie,272
217,Los Angeles - Alsace,381
217,Los Angeles - Angeles National Forest,2
217,Los Angeles - Angelino Heights,76
217,Los Angeles - Arleta,1487
217,Los Angeles - Atwater Village,242
217,Los Angeles - Baldwin Hills,623
217,Los Angeles - Bel Air,95
217,Los Angeles - Beverly Crest,131
217,Los Angeles - Beverlywood,168
217,Los Angeles - Boyle Heights,4338
217,Los Angeles - Brentwood,300
217,Los Angeles - Brookside,3
217,Los Angeles - Cadillac-Corning,133
217,Los Angeles - Canoga Park,1949
217,Los Angeles - Carthay,224
217,Los Angeles - Central,2197
217,Los Angeles - Century City,119
217,Los Angeles - Century Palms/Cove,1510
217,Los Angeles - Chatsworth,691
217,Los Angeles - Cheviot Hills,82
217,Los Angeles - Chinatown,120
217,Los Angeles - Cloverdale/Cochran,303
217,Los Angeles - Country Club Park,381
217,Los Angeles - Crenshaw District,306
217,Los Angeles - Crestview,196
217,Los Angeles - Del Rey,365
217,Los Angeles - Downtown,836
217,Los Angeles - Eagle Rock,685
217,Los Angeles - East Hollywood,644
217,Los Angeles - Echo Park,261
217,Los Angeles - El Sereno,1268
217,Los Angeles - Elysian Park,98
217,Los Angeles - Elysian Valley,267
217,Los Angeles - Encino,628
217,Los Angeles - Exposition,81
217,Los Angeles - Exposition Park,1360
217,Los Angeles - Faircrest Heights,37
217,Los Angeles - Figueroa Park Square,317
217,Los Angeles - Florence-Firestone,2361
217,Los Angeles - Glassell Park,718
217,Los Angeles - Gramercy Place,255
217,Los Angeles - Granada Hills,1240
217,Los Angeles - Green Meadows,956
217,Los Angeles - Hancock Park,241
217,Los Angeles - Harbor City,511
217,Los Angeles - Harbor Gateway,1008
217,Los Angeles - Harbor Pines,24
217,Los Angeles - Harvard Heights,571
217,Los Angeles - Harvard Park,1658
217,Los Angeles - Highland Park,1135
217,Los Angeles - Historic Filipinotown,449
217,Los Angeles - Hollywood,1241
217,Los Angeles - Hollywood Hills,305
217,Los Angeles - Hyde Park,812
217,Los Angeles - Jefferson Park,255
217,Los Angeles - Koreatown,1197
217,Los Angeles - Lafayette Square,84
217,Los Angeles - Lake Balboa,1081
217,Los Angeles - Lakeview Terrace,570
217,Los Angeles - Leimert Park,320
217,Los Angeles - Lincoln Heights,1092
217,Los Angeles - Little Armenia,399
217,Los Angeles - Little Bangladesh,501
217,Los Angeles - Little Tokyo,93
217,Los Angeles - Longwood,117
217,Los Angeles - Los Feliz,216
217,Los Angeles - Manchester Square,195
217,Los Angeles - Mandeville Canyon,27
217,Los Angeles - Mar Vista,330
217,Los Angeles - Marina Peninsula,38
217,Los Angeles - Melrose,1970
217,Los Angeles - Mid-city,284
217,Los Angeles - Miracle Mile,184
217,Los Angeles - Mission Hills,813
217,Los Angeles - Mt. Washington,563
217,Los Angeles - North Hills,1882
217,Los Angeles - North Hollywood,4035
217,Los Angeles - Northridge,1463
217,Los Angeles - Pacific Palisades,134
217,Los Angeles - Pacoima,3567
217,Los Angeles - Palisades Highlands,30
217,Los Angeles - Palms,559
217,Los Angeles - Panorama City,3023
217,Los Angeles - Park La Brea,111
217,Los Angeles - Pico-Union,1830
217,Los Angeles - Playa Del Rey,29
217,Los Angeles - Playa Vista,143
217,Los Angeles - Porter Ranch,394
217,Los Angeles - Rancho Park,90
217,Los Angeles - Regent Square,30
217,Los Angeles - Reseda,2232
217,Los Angeles - Reseda Ranch,119
217,Los Angeles - Reynier Village,39
217,Los Angeles - San Pedro,1970
217,Los Angeles - Shadow Hills,67
217,Los Angeles - Sherman Oaks,1116
217,Los Angeles - Silverlake,632
217,Los Angeles - South Carthay,126
217,Los Angeles - South Park,2065
217,Los Angeles - St Elmo Village,155
217,Los Angeles - Studio City,255
217,Los Angeles - Sun Valley,1703
217,Los Angeles - Sunland,474
217,Los Angeles - Sycamore Square,7
217,Los Angeles - Sylmar,3353
217,Los Angeles - Tarzana,689
217,Los Angeles - Temple-Beaudry,1258
217,Los Angeles - Thai Town,167
217,Los Angeles - Toluca Lake,108
217,Los Angeles - Toluca Terrace,23
217,Los Angeles - Toluca Woods,22
217,Los Angeles - Tujunga,533
217,Los Angeles - University Hills,54
217,Los Angeles - University Park,1166
217,Los Angeles - Valley Glen,682
217,Los Angeles - Valley Village,539
217,Los Angeles - Van Nuys,3097
217,Los Angeles - Venice,300
217,Los Angeles - Vermont Knolls,725
217,Los Angeles - Vermont Square,349
217,Los Angeles - Vermont Vista,1934
217,Los Angeles - Vernon Central,3047
217,Los Angeles - Victoria Park,219
217,Los Angeles - View Heights,46
217,Los Angeles - Watts,1976
217,Los Angeles - Wellington Square,126
217,Los Angeles - West Adams,904
217,Los Angeles - West Hills,552
217,Los Angeles - West Los Angeles,513
217,Los Angeles - West Vernon,2396
217,Los Angeles - Westchester,428
217,Los Angeles - Westlake,2428
217,Los Angeles - Westwood,405
217,Los Angeles - Wholesale District,2428
217,Los Angeles - Wilmington,1811
217,Los Angeles - Wilshire Center,1122
217,Los Angeles - Winnetka,1285
217,Los Angeles - Woodland Hills,947
217,Unincorporated - Santa Monica Mountains,120
217,Acton,73
217,Canyon Country,28
217,Altadena,738
217,Duarte,95
217,Athens-Westmont,1560
217,Willowbrook,245
217,Basset,300
217,Azusa,523
217,Monrovia,4
217,Castaic,2095
217,Cerritos,18
217,Covina,0
217,Claremont,23
217,El Segundo,76
217,Playa Vista,3
217,San Dimas,4
217,La Mirada,102
217,Lancaster,0
217,East Los Angeles,6434
217,Compton,690
217,South Whittier,94
217,Lawndale,148
217,El Monte,6
217,Florence-Firestone,3494
217,Brentwood,0
217,Glendora,13
217,Hacienda Heights,1064
217,Harbor Gateway,0
217,Hawthorne,60
217,Lake Los Angeles,8
217,La Canada Flintridge,209
217,Whittier,5
217,San Pedro,80
217,La Verne,34
217,Culver City,99
217,West Hills,24
217,Lakewood,0
217,Park La Brea,0
217,Stevenson Ranch,14
217,Palmdale,21
217,Lomita,3
217,South El Monte,32
217,Pomona,16
217,Carson,74
217,Rowland Heights,696
217,Avalon,0
217,Valinda,753
217,Santa Monica Mountains,120
217,West Los Angeles,45
217,West Whittier/Los Nietos,998
218,Long Beach,12053
218,Pasadena,2616
218,City of Agoura Hills,188
218,City of Alhambra,1301
218,City of Arcadia,521
218,City of Artesia,386
218,City of Avalon,6
218,City of Azusa,1581
218,City of Baldwin Park,3087
218,City of Bell,1647
218,City of Bell Gardens,2036
218,City of Bellflower,2437
218,City of Beverly Hills,705
218,City of Bradbury,14
218,City of Burbank,1628
218,City of Calabasas,279
218,City of Carson,1876
218,City of Cerritos,578
218,City of Claremont,398
218,City of Commerce,597
218,City of Compton,4120
218,City of Covina,1453
218,City of Cudahy,1124
218,City of Culver City,396
218,City of Diamond Bar,560
218,City of Downey,4238
218,City of Duarte,588
218,City of El Monte,4452
218,City of El Segundo,132
218,City of Gardena,1279
218,City of Glendale,3899
218,City of Glendora,1276
218,City of Hawaiian Gardens,539
218,City of Hawthorne,1978
218,City of Hermosa Beach,224
218,City of Hidden Hills,10
218,City of Huntington Park,3004
218,City of Industry,36
218,City of Inglewood,2940
218,City of Irwindale,68
218,City of La Canada Flintridge,185
218,City of La Habra Heights,45
218,City of La Mirada,871
218,City of La Puente,1567
218,City of La Verne,499
218,City of Lakewood,1330
218,City of Lancaster,3574
218,City of Lawndale,644
218,City of Lomita,243
218,City of Lynwood,3404
218,City of Malibu,104
218,City of Manhattan Beach,372
218,City of Maywood,1465
218,City of Monrovia,773
218,City of Montebello,2372
218,City of Monterey Park,988
218,City of Norwalk,3354
218,City of Palmdale,4276
218,City of Palos Verdes Estates,103
218,City of Paramount,2456
218,City of Pico Rivera,2478
218,City of Pomona,5639
218,City of Rancho Palos Verdes,316
218,City of Redondo Beach,571
218,City of Rolling Hills,12
218,City of Rolling Hills Estates,44
218,City of Rosemead,846
218,City of San Dimas,543
218,City of San Fernando,972
218,City of San Gabriel,660
218,City of San Marino,92
218,City of Santa Clarita,3609
218,City of Santa Fe Springs,579
218,City of Santa Monica,903
218,City of Sierra Madre,78
218,City of Signal Hill,285
218,City of South El Monte,813
218,City of South Gate,4553
218,City of South Pasadena,293
218,City of Temple City,540
218,City of Torrance,1463
218,City of Vernon,12
218,City of Walnut,281
218,City of West Covina,2966
218,City of West Hollywood,585
218,City of Westlake Village,34
218,City of Whittier,2314
218,Los Angeles - Adams-Normandie,272
218,Los Angeles - Alsace,382
218,Los Angeles - Angeles National Forest,2
218,Los Angeles - Angelino Heights,77
218,Los Angeles - Arleta,1494
218,Los Angeles - Atwater Village,242
218,Los Angeles - Baldwin Hills,627
218,Los Angeles - Bel Air,96
218,Los Angeles - Beverly Crest,131
218,Los Angeles - Beverlywood,168
218,Los Angeles - Boyle Heights,4346
218,Los Angeles - Brentwood,300
218,Los Angeles - Brookside,4
218,Los Angeles - Cadillac-Corning,133
218,Los Angeles - Canoga Park,1954
218,Los Angeles - Carthay,224
218,Los Angeles - Central,2201
218,Los Angeles - Century City,120
218,Los Angeles - Century Palms/Cove,1517
218,Los Angeles - Chatsworth,693
218,Los Angeles - Cheviot Hills,82
218,Los Angeles - Chinatown,122
218,Los Angeles - Cloverdale/Cochran,304
218,Los Angeles - Country Club Park,385
218,Los Angeles - Crenshaw District,306
218,Los Angeles - Crestview,198
218,Los Angeles - Del Rey,366
218,Los Angeles - Downtown,840
218,Los Angeles - Eagle Rock,686
218,Los Angeles - East Hollywood,647
218,Los Angeles - Echo Park,263
218,Los Angeles - El Sereno,1273
218,Los Angeles - Elysian Park,99
218,Los Angeles - Elysian Valley,267
218,Los Angeles - Encino,633
218,Los Angeles - Exposition,81
218,Los Angeles - Exposition Park,1363
218,Los Angeles - Faircrest Heights,37
218,Los Angeles - Figueroa Park Square,317
218,Los Angeles - Florence-Firestone,2367
218,Los Angeles - Glassell Park,720
218,Los Angeles - Gramercy Place,257
218,Los Angeles - Granada Hills,1251
218,Los Angeles - Green Meadows,956
218,Los Angeles - Hancock Park,241
218,Los Angeles - Harbor City,512
218,Los Angeles - Harbor Gateway,1011
218,Los Angeles - Harbor Pines,24
